date,max_temperature_c,min_temperature_c,precipitation_mm,max_wind_speed_kmh,city,average_temperature_c,temperature_range_c,year,month,month_name,is_rainy_day
2025-11-10,13.2,8.7,5.8,18.5,London,11.0,4.5,2025,11,November,True
2025-11-11,14.8,8.3,1.0,21.6,London,11.6,6.5,2025,11,November,True
2025-11-12,16.4,13.2,0.8,23.6,London,14.8,3.2,2025,11,November,True
2025-11-13,16.7,13.0,4.6,15.7,London,14.8,3.7,2025,11,November,True
2025-11-14,14.3,12.1,15.2,14.0,London,13.2,2.2,2025,11,November,True
2025-11-15,13.2,10.4,0.3,10.1,London,11.8,2.8,2025,11,November,True
2025-11-16,10.6,6.7,0.6,12.9,London,8.6,3.9,2025,11,November,True
2025-11-17,7.6,3.2,0.0,16.2,London,5.4,4.4,2025,11,November,False
2025-11-18,6.9,-0.1,0.1,12.9,London,3.4,7.0,2025,11,November,True
2025-11-19,5.0,0.9,6.3,24.9,London,3.0,4.1,2025,11,November,True
2025-11-20,3.6,-1.4,0.0,15.0,London,1.1,5.0,2025,11,November,False
2025-11-21,5.7,0.6,0.0,13.8,London,3.2,5.1,2025,11,November,False
2025-11-22,7.8,0.9,10.4,19.6,London,4.4,6.9,2025,11,November,True
2025-11-23,10.0,5.6,9.7,22.5,London,7.8,4.4,2025,11,November,True
2025-11-24,6.9,4.2,1.6,17.3,London,5.6,2.7,2025,11,November,True
2025-11-25,6.6,3.7,0.0,16.8,London,5.2,2.9,2025,11,November,False
2025-11-26,8.4,-0.1,0.4,15.1,London,4.2,8.5,2025,11,November,True
2025-11-27,13.3,8.8,1.4,19.2,London,11.0,4.5,2025,11,November,True
2025-11-28,13.3,8.6,0.2,18.6,London,11.0,4.7,2025,11,November,True
2025-11-29,11.5,5.1,3.9,24.2,London,8.3,6.4,2025,11,November,True
2025-11-30,7.6,3.0,0.0,12.5,London,5.3,4.6,2025,11,November,False
2025-12-01,11.8,6.6,5.5,30.3,London,9.2,5.2,2025,12,December,True
2025-12-02,10.7,6.9,3.8,21.7,London,8.8,3.8,2025,12,December,True
2025-12-03,9.2,3.4,0.8,12.6,London,6.3,5.8,2025,12,December,True
2025-12-04,8.2,2.8,6.1,16.6,London,5.5,5.4,2025,12,December,True
2025-12-05,9.0,-0.4,10.6,30.2,London,4.3,9.4,2025,12,December,True
2025-12-06,11.8,8.9,1.0,20.6,London,10.4,2.9,2025,12,December,True
2025-12-07,14.1,8.2,4.3,25.6,London,11.1,5.9,2025,12,December,True
2025-12-08,13.8,10.4,0.4,16.5,London,12.1,3.4,2025,12,December,True
2025-12-09,14.4,12.0,6.9,24.9,London,13.2,2.4,2025,12,December,True
2025-12-10,12.8,8.5,0.0,19.4,London,10.6,4.3,2025,12,December,False
2025-12-11,11.6,7.7,0.0,14.2,London,9.6,3.9,2025,12,December,False
2025-12-12,12.1,7.1,0.2,13.8,London,9.6,5.0,2025,12,December,True
2025-12-13,9.1,3.4,0.0,12.5,London,6.2,5.7,2025,12,December,False
2025-12-14,10.4,6.2,0.0,18.3,London,8.3,4.2,2025,12,December,False
2025-12-15,11.3,9.9,0.0,18.1,London,10.6,1.4,2025,12,December,False
2025-12-16,11.4,7.0,4.5,12.7,London,9.2,4.4,2025,12,December,True
2025-12-17,9.9,1.7,0.0,21.3,London,5.8,8.2,2025,12,December,False
2025-12-18,12.7,10.1,17.5,30.6,London,11.4,2.6,2025,12,December,True
2025-12-19,11.3,6.7,0.4,18.8,London,9.0,4.6,2025,12,December,True
2025-12-20,9.1,4.0,0.0,11.4,London,6.6,5.1,2025,12,December,False
2025-12-21,10.3,7.1,4.3,16.2,London,8.7,3.2,2025,12,December,True
2025-12-22,10.6,7.7,1.7,13.9,London,9.2,2.9,2025,12,December,True
2025-12-23,7.6,6.0,0.1,16.1,London,6.8,1.6,2025,12,December,True
2025-12-24,5.9,3.6,0.0,24.6,London,4.8,2.3,2025,12,December,False
2025-12-25,5.1,3.0,0.0,23.3,London,4.0,2.1,2025,12,December,False
2025-12-26,5.8,3.2,0.0,17.9,London,4.5,2.6,2025,12,December,False
2025-12-27,7.5,2.5,0.0,22.2,London,5.0,5.0,2025,12,December,False
2025-12-28,7.1,4.5,0.0,14.8,London,5.8,2.6,2025,12,December,False
2025-12-29,6.1,3.1,0.0,11.9,London,4.6,3.0,2025,12,December,False
2025-12-30,6.1,1.9,0.0,12.2,London,4.0,4.2,2025,12,December,False
2025-12-31,2.7,-1.3,0.0,11.4,London,0.7,4.0,2025,12,December,False
2025-01-01,11.0,3.9,4.5,23.2,New York,7.4,7.1,2025,1,January,True
2025-01-02,5.4,0.3,0.0,25.1,New York,2.8,5.1,2025,1,January,False
2025-01-03,3.2,-1.9,0.0,17.1,New York,0.7,5.1,2025,1,January,False
2025-01-04,-0.1,-2.7,0.0,26.1,New York,-1.4,2.6,2025,1,January,False
2025-01-05,0.4,-3.6,0.0,19.9,New York,-1.6,4.0,2025,1,January,False
2025-01-06,-1.6,-4.5,1.7,16.7,New York,-3.0,2.9,2025,1,January,True
2025-01-07,-3.0,-8.7,0.0,29.9,New York,-5.8,5.7,2025,1,January,False
2025-01-08,-2.5,-6.6,0.0,25.4,New York,-4.6,4.1,2025,1,January,False
2025-01-09,-1.5,-6.8,0.0,29.0,New York,-4.2,5.3,2025,1,January,False
2025-01-10,3.3,-3.9,0.0,22.5,New York,-0.3,7.2,2025,1,January,False
2025-01-11,0.5,-2.9,2.0,17.3,New York,-1.2,3.4,2025,1,January,True
2025-01-12,4.9,-1.9,0.0,14.9,New York,1.5,6.8,2025,1,January,False
2025-01-13,6.6,-1.9,0.0,18.3,New York,2.3,8.5,2025,1,January,False
2025-01-14,0.4,-3.7,0.0,21.1,New York,-1.6,4.1,2025,1,January,False
2025-01-15,-1.1,-5.7,0.0,23.7,New York,-3.4,4.6,2025,1,January,False
2025-01-16,-0.6,-5.9,0.3,10.7,New York,-3.2,5.3,2025,1,January,True
2025-01-17,5.0,-5.0,0.0,10.8,New York,0.0,10.0,2025,1,January,False
2025-01-18,6.5,-0.9,2.1,14.9,New York,2.8,7.4,2025,1,January,True
2025-01-19,2.6,-2.1,8.8,18.3,New York,0.2,4.7,2025,1,January,True
2025-01-20,-2.6,-10.5,0.2,16.3,New York,-6.6,7.9,2025,1,January,True
2025-01-21,-8.4,-15.8,0.4,10.0,New York,-12.1,7.4,2025,1,January,True
2025-01-22,-8.2,-16.7,0.0,11.0,New York,-12.4,8.5,2025,1,January,False
2025-01-23,-3.5,-13.1,0.0,8.3,New York,-8.3,9.6,2025,1,January,False
2025-01-24,-1.1,-10.7,0.0,10.7,New York,-5.9,9.6,2025,1,January,False
2025-01-25,-2.0,-13.0,0.0,11.6,New York,-7.5,11.0,2025,1,January,False
2025-01-26,4.1,-5.6,0.0,15.9,New York,-0.8,9.7,2025,1,January,False
2025-01-27,2.1,-4.9,0.0,17.7,New York,-1.4,7.0,2025,1,January,False
2025-01-28,4.4,-3.0,0.0,23.3,New York,0.7,7.4,2025,1,January,False
2025-01-29,9.2,0.3,0.0,23.3,New York,4.8,8.9,2025,1,January,False
2025-01-30,1.1,-6.3,0.0,15.5,New York,-2.6,7.4,2025,1,January,False
2025-01-31,6.2,0.7,10.3,13.5,New York,3.4,5.5,2025,1,January,True
2025-02-01,6.2,-5.8,2.4,19.4,New York,0.2,12.0,2025,2,February,True
2025-02-02,1.4,-9.6,1.2,11.7,New York,-4.1,11.0,2025,2,February,True
2025-02-03,6.1,-3.1,0.3,12.8,New York,1.5,9.2,2025,2,February,True
2025-02-04,6.2,-0.5,0.3,23.0,New York,2.8,6.7,2025,2,February,True
2025-02-05,1.8,-3.5,0.0,14.5,New York,-0.8,5.3,2025,2,February,False
2025-02-06,4.5,-1.9,8.5,14.1,New York,1.3,6.4,2025,2,February,True
2025-02-07,5.1,-2.7,0.0,25.7,New York,1.2,7.8,2025,2,February,False
2025-02-08,1.2,-4.4,7.8,10.1,New York,-1.6,5.6,2025,2,February,True
2025-02-09,1.4,-2.2,6.4,13.1,New York,-0.4,3.6,2025,2,February,True
2025-02-10,0.6,-5.2,0.0,12.9,New York,-2.3,5.8,2025,2,February,False
2025-02-11,-0.2,-9.2,1.2,5.7,New York,-4.7,9.0,2025,2,February,True
2025-02-12,0.4,-2.2,4.5,13.0,New York,-0.9,2.6,2025,2,February,True
2025-02-13,7.2,0.6,6.6,19.4,New York,3.9,6.6,2025,2,February,True
2025-02-14,1.0,-3.2,0.0,19.2,New York,-1.1,4.2,2025,2,February,False
2025-02-15,1.7,-4.0,6.9,12.7,New York,-1.2,5.7,2025,2,February,True
2025-02-16,7.4,0.9,23.1,28.7,New York,4.2,6.5,2025,2,February,True
2025-02-17,0.9,-3.5,0.0,27.2,New York,-1.3,4.4,2025,2,February,False
2025-02-18,-3.0,-8.4,0.0,20.5,New York,-5.7,5.4,2025,2,February,False
2025-02-19,-1.1,-9.2,0.0,16.5,New York,-5.1,8.1,2025,2,February,False
2025-02-20,-1.1,-8.7,0.9,19.3,New York,-4.9,7.6,2025,2,February,True
2025-02-21,-0.3,-6.4,0.0,20.6,New York,-3.4,6.1,2025,2,February,False
2025-02-22,3.7,-7.4,0.0,15.0,New York,-1.8,11.1,2025,2,February,False
2025-02-23,8.0,-1.8,0.0,11.7,New York,3.1,9.8,2025,2,February,False
2025-02-24,8.3,-1.8,0.0,17.4,New York,3.3,10.1,2025,2,February,False
2025-02-25,12.6,3.7,0.0,12.9,New York,8.2,8.9,2025,2,February,False
2025-02-26,13.8,2.4,0.1,19.1,New York,8.1,11.4,2025,2,February,True
2025-02-27,12.1,4.7,9.2,14.8,New York,8.4,7.4,2025,2,February,True
2025-02-28,9.8,1.9,0.0,17.8,New York,5.9,7.9,2025,2,February,False
2025-03-01,16.1,-0.8,0.0,26.3,New York,7.6,16.9,2025,3,March,False
2025-03-02,0.6,-7.3,0.0,19.2,New York,-3.4,7.9,2025,3,March,False
2025-03-03,3.7,-5.6,0.0,13.0,New York,-0.9,9.3,2025,3,March,False
2025-03-04,13.0,-2.0,0.0,13.1,New York,5.5,15.0,2025,3,March,False
2025-03-05,12.6,5.7,39.2,28.0,New York,9.2,6.9,2025,3,March,True
2025-03-06,12.2,2.4,2.9,25.2,New York,7.3,9.8,2025,3,March,True
2025-03-07,8.3,-0.8,0.0,30.4,New York,3.8,9.1,2025,3,March,False
2025-03-08,6.2,1.1,0.0,22.7,New York,3.6,5.1,2025,3,March,False
2025-03-09,10.4,-2.3,0.0,24.4,New York,4.1,12.7,2025,3,March,False
2025-03-10,17.2,3.7,0.0,13.2,New York,10.4,13.5,2025,3,March,False
2025-03-11,16.2,2.8,0.0,11.2,New York,9.5,13.4,2025,3,March,False
2025-03-12,11.4,3.2,0.0,15.0,New York,7.3,8.2,2025,3,March,False
2025-03-13,10.5,2.0,0.0,10.9,New York,6.2,8.5,2025,3,March,False
2025-03-14,12.9,0.8,0.0,10.5,New York,6.8,12.1,2025,3,March,False
2025-03-15,9.3,3.7,0.5,11.9,New York,6.5,5.6,2025,3,March,True
2025-03-16,15.9,7.5,8.2,24.3,New York,11.7,8.4,2025,3,March,True
2025-03-17,14.8,3.4,30.9,22.0,New York,9.1,11.4,2025,3,March,True
2025-03-18,14.2,0.7,0.0,17.8,New York,7.4,13.5,2025,3,March,False
2025-03-19,14.2,2.9,0.0,10.3,New York,8.5,11.3,2025,3,March,False
2025-03-20,10.1,5.6,11.4,16.4,New York,7.8,4.5,2025,3,March,True
2025-03-21,9.4,2.5,7.3,25.7,New York,6.0,6.9,2025,3,March,True
2025-03-22,16.5,2.5,0.0,22.1,New York,9.5,14.0,2025,3,March,False
2025-03-23,8.3,-2.4,0.0,18.0,New York,3.0,10.7,2025,3,March,False
2025-03-24,10.6,4.1,13.7,16.5,New York,7.4,6.5,2025,3,March,True
2025-03-25,14.3,4.9,0.0,26.2,New York,9.6,9.4,2025,3,March,False
2025-03-26,10.2,2.2,0.3,18.0,New York,6.2,8.0,2025,3,March,True
2025-03-27,9.9,-0.5,0.0,16.1,New York,4.7,10.4,2025,3,March,False
2025-03-28,15.8,4.6,1.3,13.2,New York,10.2,11.2,2025,3,March,True
2025-03-29,26.4,7.4,7.3,21.7,New York,16.9,19.0,2025,3,March,True
2025-03-30,13.9,5.7,0.3,9.0,New York,9.8,8.2,2025,3,March,True
2025-03-31,24.0,8.2,39.2,21.2,New York,16.1,15.8,2025,3,March,True
2025-04-01,16.0,4.6,6.6,22.6,New York,10.3,11.4,2025,4,April,True
2025-04-02,8.5,0.3,0.0,16.0,New York,4.4,8.2,2025,4,April,False
2025-04-03,22.4,6.7,1.5,22.0,New York,14.6,15.7,2025,4,April,True
2025-04-04,21.3,12.9,7.2,15.6,New York,17.1,8.4,2025,4,April,True
2025-04-05,12.8,6.1,1.5,16.5,New York,9.4,6.7,2025,4,April,True
2025-04-06,15.5,6.1,3.1,14.0,New York,10.8,9.4,2025,4,April,True
2025-04-07,9.2,4.5,8.5,11.9,New York,6.8,4.7,2025,4,April,True
2025-04-08,6.8,2.0,0.0,27.0,New York,4.4,4.8,2025,4,April,False
2025-04-09,8.4,-1.6,0.0,15.0,New York,3.4,10.0,2025,4,April,False
2025-04-10,9.6,1.7,0.7,17.2,New York,5.6,7.9,2025,4,April,True
2025-04-11,7.5,4.6,11.7,17.9,New York,6.0,2.9,2025,4,April,True
2025-04-12,5.7,1.7,17.2,23.0,New York,3.7,4.0,2025,4,April,True
2025-04-13,14.1,4.0,0.0,19.7,New York,9.0,10.1,2025,4,April,False
2025-04-14,16.3,5.0,0.0,11.3,New York,10.6,11.3,2025,4,April,False
2025-04-15,18.8,9.0,1.4,26.7,New York,13.9,9.8,2025,4,April,True
2025-04-16,10.3,5.4,0.0,25.8,New York,7.8,4.9,2025,4,April,False
2025-04-17,15.6,3.4,0.0,14.7,New York,9.5,12.2,2025,4,April,False
2025-04-18,18.4,4.1,0.0,17.6,New York,11.2,14.3,2025,4,April,False
2025-04-19,27.1,15.7,0.1,19.5,New York,21.4,11.4,2025,4,April,True
2025-04-20,22.1,10.9,0.0,19.6,New York,16.5,11.2,2025,4,April,False
2025-04-21,13.6,7.3,0.3,14.6,New York,10.4,6.3,2025,4,April,True
2025-04-22,27.1,11.1,0.1,15.5,New York,19.1,16.0,2025,4,April,True
2025-04-23,25.2,9.8,0.0,14.7,New York,17.5,15.4,2025,4,April,False
2025-04-24,26.3,11.4,0.0,15.7,New York,18.8,14.9,2025,4,April,False
2025-04-25,25.0,14.4,0.0,16.4,New York,19.7,10.6,2025,4,April,False
2025-04-26,22.3,13.9,13.2,21.4,New York,18.1,8.4,2025,4,April,True
2025-04-27,14.2,8.4,0.0,30.4,New York,11.3,5.8,2025,4,April,False
2025-04-28,22.7,9.1,0.0,12.7,New York,15.9,13.6,2025,4,April,False
2025-04-29,27.1,11.1,0.0,19.3,New York,19.1,16.0,2025,4,April,False
2025-04-30,22.8,16.4,0.0,17.9,New York,19.6,6.4,2025,4,April,False
2025-05-01,21.2,10.3,0.0,14.6,New York,15.8,10.9,2025,5,May,False
2025-05-02,30.1,14.3,0.0,16.0,New York,22.2,15.8,2025,5,May,False
2025-05-03,29.0,18.3,8.7,14.7,New York,23.6,10.7,2025,5,May,True
2025-05-04,21.3,15.3,13.6,13.1,New York,18.3,6.0,2025,5,May,True
2025-05-05,20.3,14.4,12.7,13.5,New York,17.4,5.9,2025,5,May,True
2025-05-06,19.1,14.0,21.3,15.2,New York,16.6,5.1,2025,5,May,True
2025-05-07,22.6,13.9,0.3,11.8,New York,18.2,8.7,2025,5,May,True
2025-05-08,24.3,13.6,0.4,11.0,New York,19.0,10.7,2025,5,May,True
2025-05-09,16.9,12.2,14.6,12.5,New York,14.6,4.7,2025,5,May,True
2025-05-10,20.6,10.2,0.0,23.3,New York,15.4,10.4,2025,5,May,False
2025-05-11,23.4,11.3,0.0,12.3,New York,17.4,12.1,2025,5,May,False
2025-05-12,20.4,10.9,0.0,11.6,New York,15.6,9.5,2025,5,May,False
2025-05-13,20.4,14.8,3.9,11.0,New York,17.6,5.6,2025,5,May,True
2025-05-14,19.3,15.0,26.5,17.1,New York,17.2,4.3,2025,5,May,True
2025-05-15,23.0,15.6,4.1,10.9,New York,19.3,7.4,2025,5,May,True
2025-05-16,22.4,15.2,0.9,13.4,New York,18.8,7.2,2025,5,May,True
2025-05-17,26.8,17.3,2.5,19.2,New York,22.0,9.5,2025,5,May,True
2025-05-18,23.2,14.9,0.5,24.9,New York,19.0,8.3,2025,5,May,True
2025-05-19,20.1,12.2,0.0,21.8,New York,16.2,7.9,2025,5,May,False
2025-05-20,18.6,8.7,0.0,15.2,New York,13.6,9.9,2025,5,May,False
2025-05-21,14.0,9.6,4.0,18.1,New York,11.8,4.4,2025,5,May,True
2025-05-22,12.6,9.0,22.8,20.4,New York,10.8,3.6,2025,5,May,True
2025-05-23,16.8,8.8,3.2,13.9,New York,12.8,8.0,2025,5,May,True
2025-05-24,17.1,8.5,0.5,18.2,New York,12.8,8.6,2025,5,May,True
2025-05-25,19.3,10.4,0.0,17.6,New York,14.8,8.9,2025,5,May,False
2025-05-26,22.3,10.5,0.0,13.1,New York,16.4,11.8,2025,5,May,False
2025-05-27,25.6,11.9,0.0,14.7,New York,18.8,13.7,2025,5,May,False
2025-05-28,19.0,12.5,10.6,11.6,New York,15.8,6.5,2025,5,May,True
2025-05-29,21.7,12.7,2.9,12.2,New York,17.2,9.0,2025,5,May,True
2025-05-30,23.5,16.2,7.7,11.8,New York,19.8,7.3,2025,5,May,True
2025-05-31,19.5,12.3,39.4,25.6,New York,15.9,7.2,2025,5,May,True
2025-06-01,18.8,9.7,0.0,20.8,New York,14.2,9.1,2025,6,June,False
2025-06-02,21.6,9.9,0.0,12.3,New York,15.8,11.7,2025,6,June,False
2025-06-03,26.8,11.4,0.0,10.8,New York,19.1,15.4,2025,6,June,False
2025-06-04,29.8,14.6,0.0,14.2,New York,22.2,15.2,2025,6,June,False
2025-06-05,34.9,20.3,0.0,16.2,New York,27.6,14.6,2025,6,June,False
2025-06-06,31.9,21.7,3.5,13.8,New York,26.8,10.2,2025,6,June,True
2025-06-07,26.8,20.3,3.6,17.2,New York,23.6,6.5,2025,6,June,True
2025-06-08,24.2,16.6,1.7,15.2,New York,20.4,7.6,2025,6,June,True
2025-06-09,21.5,15.2,3.1,10.5,New York,18.4,6.3,2025,6,June,True
2025-06-10,25.7,17.1,17.5,12.5,New York,21.4,8.6,2025,6,June,True
2025-06-11,29.0,17.0,0.0,18.7,New York,23.0,12.0,2025,6,June,False
2025-06-12,33.8,19.8,0.3,16.4,New York,26.8,14.0,2025,6,June,True
2025-06-13,29.8,20.3,0.0,12.5,New York,25.0,9.5,2025,6,June,False
2025-06-14,21.0,15.9,5.3,14.4,New York,18.4,5.1,2025,6,June,True
2025-06-15,19.7,15.2,5.4,11.0,New York,17.4,4.5,2025,6,June,True
2025-06-16,20.0,15.8,3.0,12.1,New York,17.9,4.2,2025,6,June,True
2025-06-17,21.3,17.2,5.2,10.8,New York,19.2,4.1,2025,6,June,True
2025-06-18,28.6,18.3,11.6,12.1,New York,23.5,10.3,2025,6,June,True
2025-06-19,31.4,22.1,4.7,17.1,New York,26.8,9.3,2025,6,June,True
2025-06-20,28.3,18.5,0.3,17.8,New York,23.4,9.8,2025,6,June,True
2025-06-21,33.2,20.1,0.0,15.2,New York,26.6,13.1,2025,6,June,False
2025-06-22,34.1,24.3,0.3,19.3,New York,29.2,9.8,2025,6,June,True
2025-06-23,40.3,26.6,0.0,7.1,New York,33.4,13.7,2025,6,June,False
2025-06-24,40.4,29.0,0.0,17.6,New York,34.7,11.4,2025,6,June,False
2025-06-25,38.4,28.4,0.3,15.9,New York,33.4,10.0,2025,6,June,True
2025-06-26,30.7,20.0,0.3,17.3,New York,25.4,10.7,2025,6,June,True
2025-06-27,23.0,17.9,7.4,13.5,New York,20.4,5.1,2025,6,June,True
2025-06-28,30.6,18.2,0.7,14.2,New York,24.4,12.4,2025,6,June,True
2025-06-29,33.1,23.3,0.0,12.5,New York,28.2,9.8,2025,6,June,False
2025-06-30,35.0,22.7,0.7,16.5,New York,28.8,12.3,2025,6,June,True
2025-07-01,32.8,24.0,8.2,17.7,New York,28.4,8.8,2025,7,July,True
2025-07-02,29.7,22.8,2.7,7.5,New York,26.2,6.9,2025,7,July,True
2025-07-03,31.5,21.5,0.2,18.0,New York,26.5,10.0,2025,7,July,True
2025-07-04,28.3,18.4,0.0,11.6,New York,23.4,9.9,2025,7,July,False
2025-07-05,32.4,19.2,0.0,15.0,New York,25.8,13.2,2025,7,July,False
2025-07-06,34.5,21.7,0.0,13.3,New York,28.1,12.8,2025,7,July,False
2025-07-07,31.7,24.2,4.1,16.3,New York,28.0,7.5,2025,7,July,True
2025-07-08,37.0,23.7,15.6,14.6,New York,30.4,13.3,2025,7,July,True
2025-07-09,32.4,23.0,1.6,9.5,New York,27.7,9.4,2025,7,July,True
2025-07-10,27.2,22.7,18.6,6.6,New York,25.0,4.5,2025,7,July,True
2025-07-11,29.1,21.6,0.2,12.1,New York,25.4,7.5,2025,7,July,True
2025-07-12,30.7,22.7,0.2,13.2,New York,26.7,8.0,2025,7,July,True
2025-07-13,29.8,22.6,0.2,14.5,New York,26.2,7.2,2025,7,July,True
2025-07-14,31.5,23.2,17.5,13.7,New York,27.4,8.3,2025,7,July,True
2025-07-15,28.9,22.9,2.7,8.7,New York,25.9,6.0,2025,7,July,True
2025-07-16,30.7,23.2,2.2,11.6,New York,27.0,7.5,2025,7,July,True
2025-07-17,33.5,23.8,1.9,18.6,New York,28.6,9.7,2025,7,July,True
2025-07-18,29.8,22.4,0.0,15.0,New York,26.1,7.4,2025,7,July,False
2025-07-19,28.3,21.1,0.0,14.0,New York,24.7,7.2,2025,7,July,False
2025-07-20,34.1,22.3,4.1,15.3,New York,28.2,11.8,2025,7,July,True
2025-07-21,31.8,21.5,0.0,19.2,New York,26.6,10.3,2025,7,July,False
2025-07-22,28.1,19.7,0.0,14.0,New York,23.9,8.4,2025,7,July,False
2025-07-23,28.9,19.7,0.0,13.2,New York,24.3,9.2,2025,7,July,False
2025-07-24,31.2,20.0,0.0,14.0,New York,25.6,11.2,2025,7,July,False
2025-07-25,37.8,24.6,5.4,22.7,New York,31.2,13.2,2025,7,July,True
2025-07-26,30.6,23.7,0.0,14.4,New York,27.2,6.9,2025,7,July,False
2025-07-27,30.8,22.4,9.8,13.8,New York,26.6,8.4,2025,7,July,True
2025-07-28,35.2,23.7,0.0,11.9,New York,29.4,11.5,2025,7,July,False
2025-07-29,39.5,24.9,0.0,9.6,New York,32.2,14.6,2025,7,July,False
2025-07-30,37.5,27.1,8.4,14.7,New York,32.3,10.4,2025,7,July,True
2025-07-31,31.8,19.9,7.8,15.7,New York,25.8,11.9,2025,7,July,True
2025-08-01,23.0,17.8,1.3,16.1,New York,20.4,5.2,2025,8,August,True
2025-08-02,25.7,17.2,0.0,10.1,New York,21.4,8.5,2025,8,August,False
2025-08-03,28.1,16.5,0.0,11.1,New York,22.3,11.6,2025,8,August,False
2025-08-04,33.2,17.1,0.0,14.6,New York,25.2,16.1,2025,8,August,False
2025-08-05,31.0,19.9,0.0,9.7,New York,25.4,11.1,2025,8,August,False
2025-08-06,28.5,20.9,0.8,13.0,New York,24.7,7.6,2025,8,August,True
2025-08-07,28.6,19.0,0.1,13.8,New York,23.8,9.6,2025,8,August,True
2025-08-08,28.2,17.0,0.0,12.8,New York,22.6,11.2,2025,8,August,False
2025-08-09,30.0,17.3,0.0,11.3,New York,23.6,12.7,2025,8,August,False
2025-08-10,33.3,18.4,0.0,13.0,New York,25.8,14.9,2025,8,August,False
2025-08-11,32.4,20.8,0.0,12.7,New York,26.6,11.6,2025,8,August,False
2025-08-12,33.4,21.2,0.0,14.1,New York,27.3,12.2,2025,8,August,False
2025-08-13,32.0,23.6,9.2,13.3,New York,27.8,8.4,2025,8,August,True
2025-08-14,31.3,22.7,1.0,6.5,New York,27.0,8.6,2025,8,August,True
2025-08-15,32.4,22.9,0.0,13.1,New York,27.6,9.5,2025,8,August,False
2025-08-16,30.6,22.5,4.9,10.5,New York,26.6,8.1,2025,8,August,True
2025-08-17,35.3,22.0,3.4,14.6,New York,28.6,13.3,2025,8,August,True
2025-08-18,25.0,18.6,0.2,16.8,New York,21.8,6.4,2025,8,August,True
2025-08-19,24.2,17.6,0.0,13.1,New York,20.9,6.6,2025,8,August,False
2025-08-20,22.7,16.0,2.6,15.1,New York,19.4,6.7,2025,8,August,True
2025-08-21,21.9,15.8,0.0,22.6,New York,18.8,6.1,2025,8,August,False
2025-08-22,26.9,15.0,0.0,13.3,New York,21.0,11.9,2025,8,August,False
2025-08-23,28.0,17.2,0.0,21.6,New York,22.6,10.8,2025,8,August,False
2025-08-24,26.3,17.6,0.2,18.6,New York,22.0,8.7,2025,8,August,True
2025-08-25,31.6,19.1,0.0,19.4,New York,25.4,12.5,2025,8,August,False
2025-08-26,27.6,17.7,0.0,16.6,New York,22.6,9.9,2025,8,August,False
2025-08-27,25.0,16.6,0.1,15.6,New York,20.8,8.4,2025,8,August,True
2025-08-28,27.1,15.2,0.0,14.1,New York,21.2,11.9,2025,8,August,False
2025-08-29,27.4,18.0,0.0,16.0,New York,22.7,9.4,2025,8,August,False
2025-08-30,25.8,14.3,0.0,14.0,New York,20.0,11.5,2025,8,August,False
2025-08-31,27.5,14.9,0.0,15.1,New York,21.2,12.6,2025,8,August,False
2025-09-01,26.7,16.6,0.0,16.8,New York,21.6,10.1,2025,9,September,False
2025-09-02,26.9,16.6,0.0,13.9,New York,21.8,10.3,2025,9,September,False
2025-09-03,26.4,15.5,0.0,13.8,New York,21.0,10.9,2025,9,September,False
2025-09-04,25.2,16.1,4.2,20.4,New York,20.6,9.1,2025,9,September,True
2025-09-05,28.5,18.1,5.1,15.7,New York,23.3,10.4,2025,9,September,True
2025-09-06,30.2,19.2,20.4,19.0,New York,24.7,11.0,2025,9,September,True
2025-09-07,20.8,16.8,17.8,9.4,New York,18.8,4.0,2025,9,September,True
2025-09-08,21.7,13.2,0.0,9.2,New York,17.4,8.5,2025,9,September,False
2025-09-09,22.3,13.3,0.0,12.8,New York,17.8,9.0,2025,9,September,False
2025-09-10,20.7,15.3,5.0,13.8,New York,18.0,5.4,2025,9,September,True
2025-09-11,26.9,15.4,0.0,13.6,New York,21.2,11.5,2025,9,September,False
2025-09-12,27.4,16.3,0.0,11.4,New York,21.8,11.1,2025,9,September,False
2025-09-13,26.5,16.2,0.7,12.7,New York,21.4,10.3,2025,9,September,True
2025-09-14,29.8,17.1,0.5,9.3,New York,23.5,12.7,2025,9,September,True
2025-09-15,28.6,17.9,0.0,12.1,New York,23.2,10.7,2025,9,September,False
2025-09-16,24.5,17.5,0.0,17.0,New York,21.0,7.0,2025,9,September,False
2025-09-17,21.1,17.2,6.8,14.4,New York,19.2,3.9,2025,9,September,True
2025-09-18,27.4,18.2,0.1,7.7,New York,22.8,9.2,2025,9,September,True
2025-09-19,28.1,18.1,0.0,11.1,New York,23.1,10.0,2025,9,September,False
2025-09-20,23.8,14.5,0.0,12.3,New York,19.2,9.3,2025,9,September,False
2025-09-21,22.1,13.8,0.0,11.2,New York,18.0,8.3,2025,9,September,False
2025-09-22,22.7,12.0,0.0,11.2,New York,17.4,10.7,2025,9,September,False
2025-09-23,29.5,16.7,6.6,14.9,New York,23.1,12.8,2025,9,September,True
2025-09-24,26.6,18.4,3.0,16.9,New York,22.5,8.2,2025,9,September,True
2025-09-25,24.9,19.9,48.6,15.7,New York,22.4,5.0,2025,9,September,True
2025-09-26,26.6,18.7,0.0,8.7,New York,22.6,7.9,2025,9,September,False
2025-09-27,24.4,16.9,0.1,6.1,New York,20.6,7.5,2025,9,September,True
